"Indicator","NFHS5","NFHS4","Flag_NFHS5","Flag_NFHS4","state","district"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",14.7,1,"","","JK","Kupwara"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",25.5,14.4,"","","JK","Kupwara"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",8.8,2.4,"","","JK","Kupwara"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",5.1,15.9,"","","JK","Kupwara"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",21.3,20.5,"","","JK","Kupwara"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",95.3,NA,"","","JK","Kupwara"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",78.8,75.2,"","","JK","Kupwara"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",75.6,69.4,"","","JK","Kupwara"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",45.7,84.1,"","","JK","Kupwara"
"84. All women age 15-49 years who are anaemic22 (%)",73.5,70.5,"","","JK","Kupwara"
"85. All women age 15-19 years who are anaemic22 (%)",81,70.7,"","","JK","Kupwara"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",3.6,NA,"","","JK","Kupwara"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",1.5,NA,"","","JK","Kupwara"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",6.5,NA,"","","JK","Kupwara"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",4.7,NA,"","","JK","Kupwara"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",1.9,NA,"","","JK","Kupwara"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",7.9,NA,"","","JK","Kupwara"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",10.5,NA,"","","JK","Kupwara"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",2.1,NA,"","","JK","Kupwara"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",18.1,NA,"","","JK","Kupwara"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",11.5,NA,"","","JK","Kupwara"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",2.7,NA,"","","JK","Kupwara"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",18.9,NA,"","","JK","Kupwara"
"98.Ever undergone a screening test for cervical cancer (%)",0.8,NA,"","","JK","Kupwara"
"99.Ever undergone a breast examination for breast cancer (%)",0.4,NA,"","","JK","Kupwara"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0.4,NA,"","","JK","Kupwara"
"101. Women age 15 years and above who use any kind of tobacco (%)",6.8,NA,"","","JK","Kupwara"
"102. Men age 15 years and above who use any kind of tobacco (%)",49.8,NA,"","","JK","Kupwara"
"103. Women age 15 years and above who consume alcohol (%)",0,NA,"","","JK","Kupwara"
"104. Men age 15 years and above who consume alcohol (%)",0.2,NA,"","","JK","Kupwara"
"1. Female population age 6 years and above who ever attended school (%)",67.2,62.7,"","","JK","Pulwama"
"2. Population below age 15 years (%)",22.1,24,"","","JK","Pulwama"
"3. Sex ratio of the total population (females per 1,000 males)",953,948,"","","JK","Pulwama"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",889,870,"","","JK","Pulwama"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",96.2,68.4,"","","JK","Pulwama"
"6. Deaths in the last 3 years registered with the civil authority (%)",81.4,NA,"","","JK","Pulwama"
"7. Population living in households with electricity (%)",99.1,98.4,"","","JK","Pulwama"
"8. Population living in households with an improved drinking-water source1 (%)",98,95.8,"","","JK","Pulwama"
"9. Population living in households that use an improved sanitation facility2 (%)",91.6,69.4,"","","JK","Pulwama"
"10. Households using clean fuel for cooking3 (%)",76.6,78.6,"","","JK","Pulwama"
"11. Households using iodized salt (%)",98.6,99.4,"","","JK","Pulwama"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",9.9,1.3,"","","JK","Pulwama"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",1.5,NA,"","","JK","Pulwama"
"14. Women who are literate4 (%)",76.6,NA,"","","JK","Pulwama"
"15. Women with 10 or more years of schooling (%)",49.4,37.9,"","","JK","Pulwama"
"16. Women age 20-24 years married before age 18 years (%)",0.5,0.7,"","","JK","Pulwama"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",0,0,"","","JK","Pulwama"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",0,1.7,"","","JK","Pulwama"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",85.1,68.1,"","","JK","Pulwama"
"20. Any method6 (%)",61.8,69,"","","JK","Pulwama"
"21. Any modern method6 (%)",46.1,37.3,"","","JK","Pulwama"
"22. Female sterilization (%)",20.3,20.9,"","","JK","Pulwama"
"23. Male sterilization (%)",0.2,0.5,"","","JK","Pulwama"
"24. IUD/PPIUD (%)",3.2,1.1,"","","JK","Pulwama"
"25. Pill (%)",10,6.9,"","","JK","Pulwama"
"26. Condom (%)",10.4,7.6,"","","JK","Pulwama"
"27. Injectables (%)",1.3,0.3,"","","JK","Pulwama"
"28. Total unmet need7 (%)",11.1,6.3,"","","JK","Pulwama"
"29. Unmet need for spacing7 (%)",4.6,2.9,"","","JK","Pulwama"
"30. Health worker ever talked to female non-users about family planning (%)",4.3,1.5,"","","JK","Pulwama"
"31. Current users ever told about side effects of current method8 (%)",55.1,17.1,"","","JK","Pulwama"
"32. Mothers who had an antenatal check-up in the first trimester (%)",96.6,92.3,"","","JK","Pulwama"
"33. Mothers who had at least 4 antenatal care visits (%)",96.2,98.3,"","","JK","Pulwama"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",90.7,95.4,"","","JK","Pulwama"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",33.1,30,"","","JK","Pulwama"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",15.7,19.7,"","","JK","Pulwama"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",98.9,98,"","","JK","Pulwama"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",95,81.1,"","","JK","Pulwama"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",4299,3169,"","","JK","Pulwama"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","JK","Pulwama"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",93.7,NA,"","","JK","Pulwama"
"42. Institutional births (%)",97.8,93.9,"","","JK","Pulwama"
"43. Institutional births in public facility (%)",92,82.3,"","","JK","Pulwama"
"44. Home births that were conducted by skilled health personnel10 (%)",1.3,0.8,"","","JK","Pulwama"
"45. Births attended by skilled health personnel10 (%)",98.1,93.9,"","","JK","Pulwama"
"46. Births delivered by caesarean section (%)",60.7,56.1,"","","JK","Pulwama"
"47. Births in a private health facility that were delivered by caesarean section (%)",NA,89.9,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","JK","Pulwama"
"48. Births in a public health facility that were delivered by caesarean section (%)",59.7,55.5,"","","JK","Pulwama"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",88.8,89.9,"Based on 25-49 unweighted cases","","JK","Pulwama"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",94,95.1,"Based on 25-49 unweighted cases","","JK","Pulwama"
"51. Children age 12-23 months who have received BCG (%)",97,100,"Based on 25-49 unweighted cases","","JK","Pulwama"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",91.8,91.4,"Based on 25-49 unweighted cases","","JK","Pulwama"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",94,94.2,"Based on 25-49 unweighted cases","","JK","Pulwama"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",97,95.7,"Based on 25-49 unweighted cases","","JK","Pulwama"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",30.8,NA,"Based on 25-49 unweighted cases","","JK","Pulwama"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",0,NA,"Based on 25-49 unweighted cases","","JK","Pulwama"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",94,83.4,"Based on 25-49 unweighted cases","","JK","Pulwama"
"58. Children age 9-35 months who received a vitamin A dose in the last 6 months (%)",85.2,74.3,"","","JK","Pulwama"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",100,100,"Based on 25-49 unweighted cases","","JK","Pulwama"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",0,0,"Based on 25-49 unweighted cases","","JK","Pulwama"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",3.7,4.8,"","","JK","Pulwama"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","JK","Pulwama"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","JK","Pulwama"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","JK","Pulwama"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",2.6,5.1,"","","JK","Pulwama"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,71,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","JK","Pulwama"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",36,41.3,"","","JK","Pulwama"
"68. Children under age 6 months exclusively breastfed16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","JK","Pulwama"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","JK","Pulwama"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",8.7,20.5,"","","JK","Pulwama"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","JK","Pulwama"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",8.4,20.1,"","","JK","Pulwama"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",22.4,22.7,"","","JK","Pulwama"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",15.3,10.4,"","","JK","Pulwama"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",6.4,5.1,"","","JK","Pulwama"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",20.2,11.5,"","","JK","Pulwama"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",12.1,4.7,"","","JK","Pulwama"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",2.9,9.1,"","","JK","Pulwama"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",37.9,34,"","","JK","Pulwama"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",93.2,NA,"","","JK","Pulwama"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",67.4,53.7,"","","JK","Pulwama"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",74.7,59,"","","JK","Pulwama"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",37.7,49.4,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","JK","Pulwama"
"84. All women age 15-49 years who are anaemic22 (%)",73.2,58.7,"","","JK","Pulwama"
"85. All women age 15-19 years who are anaemic22 (%)",82,66.7,"","","JK","Pulwama"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",2.9,NA,"","","JK","Pulwama"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",2.4,NA,"","","JK","Pulwama"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",7.2,NA,"","","JK","Pulwama"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",1.7,NA,"","","JK","Pulwama"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",1.6,NA,"","","JK","Pulwama"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",4.8,NA,"","","JK","Pulwama"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",14.2,NA,"","","JK","Pulwama"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",4,NA,"","","JK","Pulwama"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",22.6,NA,"","","JK","Pulwama"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",14.1,NA,"","","JK","Pulwama"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",2.3,NA,"","","JK","Pulwama"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",19.1,NA,"","","JK","Pulwama"
"98.Ever undergone a screening test for cervical cancer (%)",0,NA,"","","JK","Pulwama"
"99.Ever undergone a breast examination for breast cancer (%)",0,NA,"","","JK","Pulwama"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0.2,NA,"","","JK","Pulwama"
"101. Women age 15 years and above who use any kind of tobacco (%)",3.3,NA,"","","JK","Pulwama"
"102. Men age 15 years and above who use any kind of tobacco (%)",41.2,NA,"","","JK","Pulwama"
"103. Women age 15 years and above who consume alcohol (%)",0,NA,"","","JK","Pulwama"
"104. Men age 15 years and above who consume alcohol (%)",0.6,NA,"","","JK","Pulwama"
"1. Female population age 6 years and above who ever attended school (%)",72.1,67.3,"","","JK","Punch"
"2. Population below age 15 years (%)",27.2,32.4,"","","JK","Punch"
"3. Sex ratio of the total population (females per 1,000 males)",946,978,"","","JK","Punch"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",1175,845,"","","JK","Punch"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",96.4,68.8,"","","JK","Punch"
"6. Deaths in the last 3 years registered with the civil authority (%)",82.1,NA,"","","JK","Punch"
"7. Population living in households with electricity (%)",99.7,96.7,"","","JK","Punch"
"8. Population living in households with an improved drinking-water source1 (%)",76.8,74.2,"","","JK","Punch"
"9. Population living in households that use an improved sanitation facility2 (%)",66.7,54.9,"","","JK","Punch"
"10. Households using clean fuel for cooking3 (%)",44.6,22.5,"","","JK","Punch"
"11. Households using iodized salt (%)",98.9,86.7,"","","JK","Punch"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",11.1,6.5,"","","JK","Punch"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",0,NA,"","","JK","Punch"
"14. Women who are literate4 (%)",79.3,NA,"","","JK","Punch"
"15. Women with 10 or more years of schooling (%)",46.8,34.6,"","","JK","Punch"
"16. Women age 20-24 years married before age 18 years (%)",5.4,17.5,"","","JK","Punch"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",1.3,3.2,"","","JK","Punch"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",0.5,4.6,"","","JK","Punch"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",76,64.4,"","","JK","Punch"
"20. Any method6 (%)",58.8,48.6,"","","JK","Punch"
"21. Any modern method6 (%)",53.3,44.1,"","","JK","Punch"
"22. Female sterilization (%)",12.2,23.1,"","","JK","Punch"
"23. Male sterilization (%)",0.4,0.1,"","","JK","Punch"
"24. IUD/PPIUD (%)",8.2,4.1,"","","JK","Punch"
"25. Pill (%)",11.8,7.8,"","","JK","Punch"
"26. Condom (%)",10.1,7.3,"","","JK","Punch"
"27. Injectables (%)",9.3,1.3,"","","JK","Punch"
"28. Total unmet need7 (%)",8.4,13.6,"","","JK","Punch"
"29. Unmet need for spacing7 (%)",5.4,7.2,"","","JK","Punch"
"30. Health worker ever talked to female non-users about family planning (%)",15.1,10.1,"","","JK","Punch"
"31. Current users ever told about side effects of current method8 (%)",70,45.8,"","","JK","Punch"
"32. Mothers who had an antenatal check-up in the first trimester (%)",80.5,70.5,"","","JK","Punch"
"33. Mothers who had at least 4 antenatal care visits (%)",86.4,73.8,"","","JK","Punch"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",94.4,83,"","","JK","Punch"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",20.6,39.3,"","","JK","Punch"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",11.3,8,"","","JK","Punch"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",98,89,"","","JK","Punch"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",81.7,63.6,"","","JK","Punch"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",3641,4146,"","","JK","Punch"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",5.5,1.1,"Based on 25-49 unweighted cases","","JK","Punch"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",78.9,NA,"","","JK","Punch"
"42. Institutional births (%)",86,79.6,"","","JK","Punch"
"43. Institutional births in public facility (%)",84.2,77.4,"","","JK","Punch"
"44. Home births that were conducted by skilled health personnel10 (%)",8.8,2.8,"","","JK","Punch"
"45. Births attended by skilled health personnel10 (%)",93.8,81.5,"","","JK","Punch"
"46. Births delivered by caesarean section (%)",30.9,24.8,"","","JK","Punch"
"47. Births in a private health facility that were delivered by caesarean section (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","JK","Punch"
"48. Births in a public health facility that were delivered by caesarean section (%)",34.6,30,"","","JK","Punch"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",91.2,84.2,"","","JK","Punch"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",92.1,88.7,"","","JK","Punch"
"51. Children age 12-23 months who have received BCG (%)",97,97.8,"","","JK","Punch"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",95.6,90.8,"","","JK","Punch"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",98.5,91.9,"","","JK","Punch"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",95.7,89.2,"","","JK","Punch"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",23.6,NA,"","","JK","Punch"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",6.1,NA,"","","JK","Punch"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",97.1,88.2,"","","JK","Punch"
"58. Children age 9-35 months who received a vitamin A dose in the last 6 months (%)",81,81.9,"","","JK","Punch"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",100,100,"","","JK","Punch"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",0,0,"","","JK","Punch"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",6,2.9,"","","JK","Punch"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","JK","Punch"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","JK","Punch"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","JK","Punch"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",3.8,3.5,"","","JK","Punch"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",79.5,94.3,"Based on 25-49 unweighted cases","","JK","Punch"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",62.2,47.4,"","","JK","Punch"
"68. Children under age 6 months exclusively breastfed16 (%)",69.7,49.4,"Based on 25-49 unweighted cases","","JK","Punch"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","JK","Punch"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",9.7,28.1,"","","JK","Punch"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,47.2,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","JK","Punch"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",9.6,32.2,"","","JK","Punch"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",25.9,27.6,"","","JK","Punch"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",15.6,17.7,"","","JK","Punch"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",6.6,9.2,"","","JK","Punch"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",18.8,22.2,"","","JK","Punch"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",4.5,6.2,"","","JK","Punch"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",6.8,14.3,"","","JK","Punch"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",16.2,21.1,"","","JK","Punch"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",91.2,NA,"","","JK","Punch"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",54.3,51.5,"","","JK","Punch"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",56.3,34.9,"","","JK","Punch"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",24.9,28.4,"","","JK","Punch"
"84. All women age 15-49 years who are anaemic22 (%)",54.1,34.6,"","","JK","Punch"
"85. All women age 15-19 years who are anaemic22 (%)",74.5,36.3,"","","JK","Punch"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",3,NA,"","","JK","Punch"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",4.1,NA,"","","JK","Punch"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",7.8,NA,"","","JK","Punch"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",3.2,NA,"","","JK","Punch"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",2.9,NA,"","","JK","Punch"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",7,NA,"","","JK","Punch"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",11.4,NA,"","","JK","Punch"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",1.9,NA,"","","JK","Punch"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",17.9,NA,"","","JK","Punch"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",11.7,NA,"","","JK","Punch"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",1.6,NA,"","","JK","Punch"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",16.3,NA,"","","JK","Punch"
"98.Ever undergone a screening test for cervical cancer (%)",0,NA,"","","JK","Punch"
"99.Ever undergone a breast examination for breast cancer (%)",0.4,NA,"","","JK","Punch"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0.6,NA,"","","JK","Punch"
"101. Women age 15 years and above who use any kind of tobacco (%)",2.3,NA,"","","JK","Punch"
"102. Men age 15 years and above who use any kind of tobacco (%)",38.8,NA,"","","JK","Punch"
"103. Women age 15 years and above who consume alcohol (%)",0.3,NA,"","","JK","Punch"
"104. Men age 15 years and above who consume alcohol (%)",2.4,NA,"","","JK","Punch"
"1. Female population age 6 years and above who ever attended school (%)",72.6,67.9,"","","JK","Rajouri"
"2. Population below age 15 years (%)",26.4,32.3,"","","JK","Rajouri"
"3. Sex ratio of the total population (females per 1,000 males)",901,1000,"","","JK","Rajouri"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",968,1074,"","","JK","Rajouri"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",97.8,45.2,"","","JK","Rajouri"
"6. Deaths in the last 3 years registered with the civil authority (%)",74.2,NA,"","","JK","Rajouri"
"7. Population living in households with electricity (%)",100,94.2,"","","JK","Rajouri"
"8. Population living in households with an improved drinking-water source1 (%)",77.7,65.6,"","","JK","Rajouri"
"9. Population living in households that use an improved sanitation facility2 (%)",63.3,39.6,"","","JK","Rajouri"
"10. Households using clean fuel for cooking3 (%)",42.8,32.6,"","","JK","Rajouri"
"11. Households using iodized salt (%)",96,83.9,"","","JK","Rajouri"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",16.4,4.2,"","","JK","Rajouri"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",0,NA,"","","JK","Rajouri"
"14. Women who are literate4 (%)",79.4,NA,"","","JK","Rajouri"
"15. Women with 10 or more years of schooling (%)",46.4,34.2,"","","JK","Rajouri"
"16. Women age 20-24 years married before age 18 years (%)",12.2,25.6,"","","JK","Rajouri"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",0.3,4.4,"","","JK","Rajouri"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",4.1,6.8,"","","JK","Rajouri"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",53.1,56.8,"","","JK","Rajouri"
"20. Any method6 (%)",65.9,28,"","","JK","Rajouri"
"21. Any modern method6 (%)",56.2,24.9,"","","JK","Rajouri"
"22. Female sterilization (%)",24.2,13.2,"","","JK","Rajouri"
"23. Male sterilization (%)",0,0,"","","JK","Rajouri"
"24. IUD/PPIUD (%)",7,1,"","","JK","Rajouri"
"25. Pill (%)",14.4,2.3,"","","JK","Rajouri"
"26. Condom (%)",6.3,7.5,"","","JK","Rajouri"
