"Indicator","NFHS5","NFHS4","Flag_NFHS5","Flag_NFHS4","state","district"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",25.8,NA,"","","GJ","Kheda"
"68. Children under age 6 months exclusively breastfed16 (%)",47.4,NA,"Based on 25-49 unweighted cases","","GJ","Kheda"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","GJ","Kheda"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",1.6,NA,"","","GJ","Kheda"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","GJ","Kheda"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",1.2,NA,"","","GJ","Kheda"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",37.3,NA,"","","GJ","Kheda"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",30.9,NA,"","","GJ","Kheda"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",12.1,NA,"","","GJ","Kheda"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",39.5,NA,"","","GJ","Kheda"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",2.5,NA,"","","GJ","Kheda"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",32.2,NA,"","","GJ","Kheda"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",17.8,NA,"","","GJ","Kheda"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",45,NA,"","","GJ","Kheda"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",85.1,NA,"","","GJ","Kheda"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",76.2,NA,"","","GJ","Kheda"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",72.9,NA,"Based on 25-49 unweighted cases","","GJ","Kheda"
"84. All women age 15-49 years who are anaemic22 (%)",76.1,NA,"","","GJ","Kheda"
"85. All women age 15-19 years who are anaemic22 (%)",77.6,NA,"","","GJ","Kheda"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",8.5,NA,"","","GJ","Kheda"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",6.9,NA,"","","GJ","Kheda"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",16,NA,"","","GJ","Kheda"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",9,NA,"","","GJ","Kheda"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",7.8,NA,"","","GJ","Kheda"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",18.2,NA,"","","GJ","Kheda"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",14,NA,"","","GJ","Kheda"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",6.3,NA,"","","GJ","Kheda"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",24,NA,"","","GJ","Kheda"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",16.7,NA,"","","GJ","Kheda"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",4.3,NA,"","","GJ","Kheda"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",24.5,NA,"","","GJ","Kheda"
"98.Ever undergone a screening test for cervical cancer (%)",0,NA,"","","GJ","Kheda"
"99.Ever undergone a breast examination for breast cancer (%)",0,NA,"","","GJ","Kheda"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0,NA,"","","GJ","Kheda"
"101. Women age 15 years and above who use any kind of tobacco (%)",13.5,NA,"","","GJ","Kheda"
"102. Men age 15 years and above who use any kind of tobacco (%)",45.8,NA,"","","GJ","Kheda"
"103. Women age 15 years and above who consume alcohol (%)",0.5,NA,"","","GJ","Kheda"
"104. Men age 15 years and above who consume alcohol (%)",6.1,NA,"","","GJ","Kheda"
"1. Female population age 6 years and above who ever attended school (%)",71.3,74.5,"","","GJ","Mahesana"
"2. Population below age 15 years (%)",22.1,25.2,"","","GJ","Mahesana"
"3. Sex ratio of the total population (females per 1,000 males)",913,920,"","","GJ","Mahesana"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",742,785,"","","GJ","Mahesana"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",96.4,96.3,"","","GJ","Mahesana"
"6. Deaths in the last 3 years registered with the civil authority (%)",92.4,NA,"","","GJ","Mahesana"
"7. Population living in households with electricity (%)",97.7,97.3,"","","GJ","Mahesana"
"8. Population living in households with an improved drinking-water source1 (%)",97,96.5,"","","GJ","Mahesana"
"9. Population living in households that use an improved sanitation facility2 (%)",72.1,65.7,"","","GJ","Mahesana"
"10. Households using clean fuel for cooking3 (%)",63.1,54.9,"","","GJ","Mahesana"
"11. Households using iodized salt (%)",91.5,95.6,"","","GJ","Mahesana"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",40.7,30.4,"","","GJ","Mahesana"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",5.5,NA,"Based on 25-49 unweighted cases","","GJ","Mahesana"
"14. Women who are literate4 (%)",75.1,NA,"","","GJ","Mahesana"
"15. Women with 10 or more years of schooling (%)",32.6,31.1,"","","GJ","Mahesana"
"16. Women age 20-24 years married before age 18 years (%)",32.3,32.6,"","","GJ","Mahesana"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",3.1,2.6,"","","GJ","Mahesana"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",4.5,6.6,"","","GJ","Mahesana"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",44.5,61.7,"","","GJ","Mahesana"
"20. Any method6 (%)",46.3,49,"","","GJ","Mahesana"
"21. Any modern method6 (%)",41.8,45.4,"","","GJ","Mahesana"
"22. Female sterilization (%)",26.2,33.1,"","","GJ","Mahesana"
"23. Male sterilization (%)",0,0,"","","GJ","Mahesana"
"24. IUD/PPIUD (%)",2.8,3.1,"","","GJ","Mahesana"
"25. Pill (%)",3.1,2.8,"","","GJ","Mahesana"
"26. Condom (%)",9.5,6.5,"","","GJ","Mahesana"
"27. Injectables (%)",0.1,0,"","","GJ","Mahesana"
"28. Total unmet need7 (%)",18.4,15.5,"","","GJ","Mahesana"
"29. Unmet need for spacing7 (%)",7.6,7.6,"","","GJ","Mahesana"
"30. Health worker ever talked to female non-users about family planning (%)",20.9,12.8,"","","GJ","Mahesana"
"31. Current users ever told about side effects of current method8 (%)",76.4,34.3,"","","GJ","Mahesana"
"32. Mothers who had an antenatal check-up in the first trimester (%)",59.7,80.4,"","","GJ","Mahesana"
"33. Mothers who had at least 4 antenatal care visits (%)",56.6,81.3,"","","GJ","Mahesana"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",73.8,87.8,"","","GJ","Mahesana"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",58.3,34,"","","GJ","Mahesana"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",44.8,20.7,"","","GJ","Mahesana"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",97.1,95.1,"","","GJ","Mahesana"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",79.7,69,"","","GJ","Mahesana"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",5103,NA,"","Based on 25-49 unweighted cases","GJ","Mahesana"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","GJ","Mahesana"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",83.4,NA,"","","GJ","Mahesana"
"42. Institutional births (%)",97.3,96.4,"","","GJ","Mahesana"
"43. Institutional births in public facility (%)",27.4,23,"","","GJ","Mahesana"
"44. Home births that were conducted by skilled health personnel10 (%)",0.9,0.3,"","","GJ","Mahesana"
"45. Births attended by skilled health personnel10 (%)",91.6,86.1,"","","GJ","Mahesana"
"46. Births delivered by caesarean section (%)",28.7,26.5,"","","GJ","Mahesana"
"47. Births in a private health facility that were delivered by caesarean section (%)",35.3,31.9,"","","GJ","Mahesana"
"48. Births in a public health facility that were delivered by caesarean section (%)",14.7,13.5,"","","GJ","Mahesana"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",79.6,55.1,"Based on 25-49 unweighted cases","","GJ","Mahesana"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",91.1,65.1,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","GJ","Mahesana"
"51. Children age 12-23 months who have received BCG (%)",92.6,100,"Based on 25-49 unweighted cases","","GJ","Mahesana"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",81.9,63.4,"Based on 25-49 unweighted cases","","GJ","Mahesana"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",85.1,88,"Based on 25-49 unweighted cases","","GJ","Mahesana"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",85.1,83.4,"Based on 25-49 unweighted cases","","GJ","Mahesana"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",16.7,NA,"Based on 25-49 unweighted cases","","GJ","Mahesana"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",2.6,NA,"Based on 25-49 unweighted cases","","GJ","Mahesana"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",80.1,27.9,"Based on 25-49 unweighted cases","","GJ","Mahesana"
"58. Children age 9-35 months who received a vitamin A dose in the last 6 months (%)",83.6,72.2,"","","GJ","Mahesana"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",84.3,89.5,"Based on 25-49 unweighted cases","","GJ","Mahesana"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",15.7,10.5,"Based on 25-49 unweighted cases","","GJ","Mahesana"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",14.6,5.2,"","","GJ","Mahesana"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",69.6,NA,"Based on 25-49 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","GJ","Mahesana"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",27.3,NA,"Based on 25-49 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","GJ","Mahesana"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",62.3,NA,"Based on 25-49 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","GJ","Mahesana"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",0.5,0,"","","GJ","Mahesana"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",60.9,NA,"Based on 25-49 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","GJ","Mahesana"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",32.8,54,"","","GJ","Mahesana"
"68. Children under age 6 months exclusively breastfed16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","GJ","Mahesana"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","GJ","Mahesana"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",0,5.7,"Based on 25-49 unweighted cases","","GJ","Mahesana"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","GJ","Mahesana"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",0,4.6,"","","GJ","Mahesana"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",31,40.5,"","","GJ","Mahesana"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",28.2,25.3,"","","GJ","Mahesana"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",12,11.6,"","","GJ","Mahesana"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",41.4,41.9,"","","GJ","Mahesana"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",1.5,1.3,"","","GJ","Mahesana"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",24.4,26.8,"","","GJ","Mahesana"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",24.3,22.7,"","","GJ","Mahesana"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",42.6,NA,"","","GJ","Mahesana"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",86,77.8,"","","GJ","Mahesana"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",69.5,62.2,"","","GJ","Mahesana"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",62.9,56.9,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","GJ","Mahesana"
"84. All women age 15-49 years who are anaemic22 (%)",69.3,61.9,"","","GJ","Mahesana"
"85. All women age 15-19 years who are anaemic22 (%)",77.7,63.1,"","","GJ","Mahesana"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",9.7,NA,"","","GJ","Mahesana"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",9,NA,"","","GJ","Mahesana"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",19.4,NA,"","","GJ","Mahesana"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",12.1,NA,"","","GJ","Mahesana"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",8.3,NA,"","","GJ","Mahesana"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",21.6,NA,"","","GJ","Mahesana"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",12.9,NA,"","","GJ","Mahesana"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",5.9,NA,"","","GJ","Mahesana"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",22.6,NA,"","","GJ","Mahesana"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",17.9,NA,"","","GJ","Mahesana"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",6.3,NA,"","","GJ","Mahesana"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",27,NA,"","","GJ","Mahesana"
"98.Ever undergone a screening test for cervical cancer (%)",0.3,NA,"","","GJ","Mahesana"
"99.Ever undergone a breast examination for breast cancer (%)",0,NA,"","","GJ","Mahesana"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0.4,NA,"","","GJ","Mahesana"
"101. Women age 15 years and above who use any kind of tobacco (%)",7.7,NA,"","","GJ","Mahesana"
"102. Men age 15 years and above who use any kind of tobacco (%)",36.9,NA,"","","GJ","Mahesana"
"103. Women age 15 years and above who consume alcohol (%)",0.2,NA,"","","GJ","Mahesana"
"104. Men age 15 years and above who consume alcohol (%)",3.2,NA,"","","GJ","Mahesana"
"1. Female population age 6 years and above who ever attended school (%)",66.1,NA,"","","GJ","Mahisagar"
"2. Population below age 15 years (%)",25.4,NA,"","","GJ","Mahisagar"
"3. Sex ratio of the total population (females per 1,000 males)",993,NA,"","","GJ","Mahisagar"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",963,NA,"","","GJ","Mahisagar"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",96.3,NA,"","","GJ","Mahisagar"
"6. Deaths in the last 3 years registered with the civil authority (%)",90.1,NA,"","","GJ","Mahisagar"
"7. Population living in households with electricity (%)",95.2,NA,"","","GJ","Mahisagar"
"8. Population living in households with an improved drinking-water source1 (%)",94.8,NA,"","","GJ","Mahisagar"
"9. Population living in households that use an improved sanitation facility2 (%)",44.4,NA,"","","GJ","Mahisagar"
"11. Households using clean fuel for cooking3 (%)",47.4,NA,"","","GJ","Mahisagar"
"12. Households using iodized salt (%)",96.6,NA,"","","GJ","Mahisagar"
"13. Households with any usual member covered by a health scheme or health insurance (%)",46,NA,"","","GJ","Mahisagar"
"14. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",3.5,NA,"","","GJ","Mahisagar"
"15. Women who are literate4 (%)",70.9,NA,"","","GJ","Mahisagar"
"16. Women with 10 or more years of schooling (%)",33.9,NA,"","","GJ","Mahisagar"
"17. Women age 20-24 years married before age 18 years (%)",30.7,NA,"","","GJ","Mahisagar"
"18. Births in the 5 years preceding the survey that are third or higher order (%)",3.5,NA,"","","GJ","Mahisagar"
"19. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",6.1,NA,"","","GJ","Mahisagar"
"20. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",59.4,NA,"","","GJ","Mahisagar"
"Current Use of Family Planning Methods (currently married women age 15–49 years) 21. Any method6 (%)",73.3,NA,"","","GJ","Mahisagar"
"22. Any modern method6 (%)",59.1,NA,"","","GJ","Mahisagar"
"23. Female sterilization (%)",44.6,NA,"","","GJ","Mahisagar"
"24. Male sterilization (%)",0,NA,"","","GJ","Mahisagar"
"25. IUD/PPIUD (%)",1.2,NA,"","","GJ","Mahisagar"
"26. Pill (%)",3.1,NA,"","","GJ","Mahisagar"
"27. Condom (%)",8.7,NA,"","","GJ","Mahisagar"
"28. Injectables (%)",0.7,NA,"","","GJ","Mahisagar"
"Unmet Need for Family Planning (currently married women age 15–49 years) 29. Total unmet need7 (%)",6.8,NA,"","","GJ","Mahisagar"
"30. Unmet need for spacing7 (%)",3.1,NA,"","","GJ","Mahisagar"
"31. Health worker ever talked to female non-users about family planning (%)",44.3,NA,"","","GJ","Mahisagar"
"32. Current users ever told about side effects of current method8 (%)",83.1,NA,"","","GJ","Mahisagar"
"32. Mothers who had an antenatal check-up in the first trimester (%)",77.2,NA,"","","GJ","Mahisagar"
"33. Mothers who had at least 4 antenatal care visits (%)",76.6,NA,"","","GJ","Mahisagar"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",89.4,NA,"","","GJ","Mahisagar"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",63.3,NA,"","","GJ","Mahisagar"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",45.7,NA,"","","GJ","Mahisagar"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",97.4,NA,"","","GJ","Mahisagar"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",90.9,NA,"","","GJ","Mahisagar"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",2087,NA,"","","GJ","Mahisagar"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","GJ","Mahisagar"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",91.1,NA,"","","GJ","Mahisagar"
"42. Institutional births (%)",93,NA,"","","GJ","Mahisagar"
"43. Institutional births in public facility (%)",26.6,NA,"","","GJ","Mahisagar"
"44. Home births that were conducted by skilled health personnel10 (%)",1.9,NA,"","","GJ","Mahisagar"
"45. Births attended by skilled health personnel10 (%)",92.7,NA,"","","GJ","Mahisagar"
"46. Births delivered by caesarean section (%)",16.6,NA,"","","GJ","Mahisagar"
"47. Births in a private health facility that were delivered by caesarean section (%)",19.3,NA,"","","GJ","Mahisagar"
"48. Births in a public health facility that were delivered by caesarean section (%)",14.1,NA,"","","GJ","Mahisagar"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",80,NA,"","","GJ","Mahisagar"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",83.4,NA,"","","GJ","Mahisagar"
"51. Children age 12-23 months who have received BCG (%)",97.2,NA,"","","GJ","Mahisagar"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",84.6,NA,"","","GJ","Mahisagar"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",85.9,NA,"","","GJ","Mahisagar"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",90.9,NA,"","","GJ","Mahisagar"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",35.8,NA,"","","GJ","Mahisagar"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",1.5,NA,"","","GJ","Mahisagar"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",85.8,NA,"","","GJ","Mahisagar"
"58. Children age 9-35 months who received a vitamin A dose in the last 6 months (%)",86.8,NA,"","","GJ","Mahisagar"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",100,NA,"","","GJ","Mahisagar"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",0,NA,"","","GJ","Mahisagar"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",14.4,NA,"","","GJ","Mahisagar"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",87.6,NA,"Based on 25-49 unweighted cases","","GJ","Mahisagar"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",46.7,NA,"Based on 25-49 unweighted cases","","GJ","Mahisagar"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",68.8,NA,"Based on 25-49 unweighted cases","","GJ","Mahisagar"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",0.9,NA,"","","GJ","Mahisagar"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",71,NA,"","","GJ","Mahisagar"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",21.5,NA,"","","GJ","Mahisagar"
"68. Children under age 6 months exclusively breastfed16 (%)",64.4,NA,"Based on 25-49 unweighted cases","","GJ","Mahisagar"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","GJ","Mahisagar"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",1.3,NA,"","","GJ","Mahisagar"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","GJ","Mahisagar"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",3,NA,"","","GJ","Mahisagar"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",43.4,NA,"","","GJ","Mahisagar"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",26.2,NA,"","","GJ","Mahisagar"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",12,NA,"","","GJ","Mahisagar"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",49,NA,"","","GJ","Mahisagar"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",2.6,NA,"","","GJ","Mahisagar"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",30.7,NA,"","","GJ","Mahisagar"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",9.4,NA,"","","GJ","Mahisagar"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",42.8,NA,"","","GJ","Mahisagar"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",85.9,NA,"","","GJ","Mahisagar"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",73.2,NA,"","","GJ","Mahisagar"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",56.5,NA,"Based on 25-49 unweighted cases","","GJ","Mahisagar"
"84. All women age 15-49 years who are anaemic22 (%)",72.5,NA,"","","GJ","Mahisagar"
"85. All women age 15-19 years who are anaemic22 (%)",79.4,NA,"","","GJ","Mahisagar"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",7,NA,"","","GJ","Mahisagar"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",4.7,NA,"","","GJ","Mahisagar"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",12.3,NA,"","","GJ","Mahisagar"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",7.3,NA,"","","GJ","Mahisagar"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",5,NA,"","","GJ","Mahisagar"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",13.1,NA,"","","GJ","Mahisagar"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",10,NA,"","","GJ","Mahisagar"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",4.1,NA,"","","GJ","Mahisagar"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",16.3,NA,"","","GJ","Mahisagar"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",10.4,NA,"","","GJ","Mahisagar"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",3.2,NA,"","","GJ","Mahisagar"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",14.7,NA,"","","GJ","Mahisagar"
"98.Ever undergone a screening test for cervical cancer (%)",0.6,NA,"","","GJ","Mahisagar"
"99.Ever undergone a breast examination for breast cancer (%)",0.9,NA,"","","GJ","Mahisagar"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0.6,NA,"","","GJ","Mahisagar"
"101. Women age 15 years and above who use any kind of tobacco (%)",5,NA,"","","GJ","Mahisagar"
"102. Men age 15 years and above who use any kind of tobacco (%)",45.5,NA,"","","GJ","Mahisagar"
"103. Women age 15 years and above who consume alcohol (%)",0.3,NA,"","","GJ","Mahisagar"
"104. Men age 15 years and above who consume alcohol (%)",4.1,NA,"","","GJ","Mahisagar"
"1. Female population age 6 years and above who ever attended school (%)",70.5,NA,"","","GJ","Morbi"
"2. Population below age 15 years (%)",22.6,NA,"","","GJ","Morbi"
"3. Sex ratio of the total population (females per 1,000 males)",981,NA,"","","GJ","Morbi"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",858,NA,"","","GJ","Morbi"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",96.1,NA,"","","GJ","Morbi"
"6. Deaths in the last 3 years registered with the civil authority (%)",100,NA,"","","GJ","Morbi"
