"Indicator","NFHS5","NFHS4","Flag_NFHS5","Flag_NFHS4","state","district"
"103. Women age 15 years and above who consume alcohol (%)",0.2,NA,"","","MH","Latur"
"104. Men age 15 years and above who consume alcohol (%)",14.2,NA,"","","MH","Latur"
"1. Female population age 6 years and above who ever attended school (%)",92.5,87.2,"","","MH","Mumbai"
"2. Population below age 15 years (%)",16.2,19.6,"","","MH","Mumbai"
"3. Sex ratio of the total population (females per 1,000 males)",939,906,"","","MH","Mumbai"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",1019,1033,"","","MH","Mumbai"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",98.6,95,"","","MH","Mumbai"
"6. Deaths in the last 3 years registered with the civil authority (%)",100,NA,"","","MH","Mumbai"
"7. Population living in households with electricity (%)",99.6,99.3,"","","MH","Mumbai"
"8. Population living in households with an improved drinking-water source1 (%)",100,99.9,"","","MH","Mumbai"
"9. Population living in households that use an improved sanitation facility2 (%)",58.6,40.2,"","","MH","Mumbai"
"10. Households using clean fuel for cooking3 (%)",98.3,89.2,"","","MH","Mumbai"
"11. Households using iodized salt (%)",98.3,98.1,"","","MH","Mumbai"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",30.7,14.7,"","","MH","Mumbai"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",38.3,NA,"Based on 25-49 unweighted cases","","MH","Mumbai"
"14. Women who are literate4 (%)",94.3,NA,"","","MH","Mumbai"
"15. Women with 10 or more years of schooling (%)",71.1,52.9,"","","MH","Mumbai"
"16. Women age 20-24 years married before age 18 years (%)",4.5,10.3,"","","MH","Mumbai"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",0,0,"","","MH","Mumbai"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",1,0,"","","MH","Mumbai"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",99.1,83.8,"","","MH","Mumbai"
"20. Any method6 (%)",74.3,59.6,"","","MH","Mumbai"
"21. Any modern method6 (%)",71.7,53.1,"","","MH","Mumbai"
"22. Female sterilization (%)",47,36.1,"","","MH","Mumbai"
"23. Male sterilization (%)",0,0,"","","MH","Mumbai"
"24. IUD/PPIUD (%)",4.1,2,"","","MH","Mumbai"
"25. Pill (%)",1.9,3.1,"","","MH","Mumbai"
"26. Condom (%)",18.1,11.7,"","","MH","Mumbai"
"27. Injectables (%)",0.2,0.2,"","","MH","Mumbai"
"28. Total unmet need7 (%)",4.9,13.7,"","","MH","Mumbai"
"29. Unmet need for spacing7 (%)",1.9,3.1,"","","MH","Mumbai"
"30. Health worker ever talked to female non-users about family planning (%)",19.2,27.7,"","","MH","Mumbai"
"31. Current users ever told about side effects of current method8 (%)",77.8,52,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","MH","Mumbai"
"32. Mothers who had an antenatal check-up in the first trimester (%)",86.2,60.6,"","","MH","Mumbai"
"33. Mothers who had at least 4 antenatal care visits (%)",87.1,80.7,"","","MH","Mumbai"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",95.4,91.6,"","","MH","Mumbai"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",72.4,52.7,"","","MH","Mumbai"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",49.5,34.4,"","","MH","Mumbai"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",93.1,91.4,"","","MH","Mumbai"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",90.6,84.8,"","","MH","Mumbai"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",6233,8300,"","","MH","Mumbai"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","MH","Mumbai"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",95.9,NA,"","","MH","Mumbai"
"42. Institutional births (%)",99.5,97.4,"","","MH","Mumbai"
"43. Institutional births in public facility (%)",55.5,56.3,"","","MH","Mumbai"
"44. Home births that were conducted by skilled health personnel10 (%)",0,0,"","","MH","Mumbai"
"45. Births attended by skilled health personnel10 (%)",98.3,93.4,"","","MH","Mumbai"
"46. Births delivered by caesarean section (%)",30.4,28.5,"","","MH","Mumbai"
"47. Births in a private health facility that were delivered by caesarean section (%)",39.1,37.6,"","","MH","Mumbai"
"48. Births in a public health facility that were delivered by caesarean section (%)",23.8,23.2,"","","MH","Mumbai"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",NA,45.6,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","MH","Mumbai"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","MH","Mumbai"
"51. Children age 12-23 months who have received BCG (%)",NA,87.6,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","MH","Mumbai"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",NA,55.6,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","MH","Mumbai"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",NA,50.6,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","MH","Mumbai"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",NA,73.9,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","MH","Mumbai"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","MH","Mumbai"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","MH","Mumbai"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",NA,45.9,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","MH","Mumbai"
"58. Children age 9-35 months who received a vitamin A dose in the last 6 months (%)",77.8,85.2,"","","MH","Mumbai"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","MH","Mumbai"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","MH","Mumbai"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",3.5,6.2,"","","MH","Mumbai"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","MH","Mumbai"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","MH","Mumbai"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","MH","Mumbai"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",1.7,1.8,"","","MH","Mumbai"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","MH","Mumbai"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",51,49.8,"","","MH","Mumbai"
"68. Children under age 6 months exclusively breastfed16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","MH","Mumbai"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","MH","Mumbai"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",12.8,3.5,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","MH","Mumbai"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","MH","Mumbai"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",14.1,6.4,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","MH","Mumbai"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",26.6,25.5,"","","MH","Mumbai"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",25.3,25.8,"","","MH","Mumbai"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",9.1,7,"","","MH","Mumbai"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",29.6,22.7,"","","MH","Mumbai"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",6.1,4.4,"","","MH","Mumbai"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",12,17.8,"","","MH","Mumbai"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",25,34,"","","MH","Mumbai"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",54.4,NA,"","","MH","Mumbai"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",72.8,65.7,"","","MH","Mumbai"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",46.9,49.6,"","","MH","Mumbai"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",19.9,NA,"Based on 25-49 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","MH","Mumbai"
"84. All women age 15-49 years who are anaemic22 (%)",45.9,49.4,"","","MH","Mumbai"
"85. All women age 15-19 years who are anaemic22 (%)",54.7,49.6,"","","MH","Mumbai"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",9.2,NA,"","","MH","Mumbai"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",6.3,NA,"","","MH","Mumbai"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",17.5,NA,"","","MH","Mumbai"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",11.4,NA,"","","MH","Mumbai"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",6.1,NA,"","","MH","Mumbai"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",18.2,NA,"","","MH","Mumbai"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",14.1,NA,"","","MH","Mumbai"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",2.1,NA,"","","MH","Mumbai"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",21,NA,"","","MH","Mumbai"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",16.9,NA,"","","MH","Mumbai"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",3.3,NA,"","","MH","Mumbai"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",23.3,NA,"","","MH","Mumbai"
"98.Ever undergone a screening test for cervical cancer (%)",1,NA,"","","MH","Mumbai"
"99.Ever undergone a breast examination for breast cancer (%)",0,NA,"","","MH","Mumbai"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0.2,NA,"","","MH","Mumbai"
"101. Women age 15 years and above who use any kind of tobacco (%)",5.3,NA,"","","MH","Mumbai"
"102. Men age 15 years and above who use any kind of tobacco (%)",20.3,NA,"","","MH","Mumbai"
"103. Women age 15 years and above who consume alcohol (%)",1.1,NA,"","","MH","Mumbai"
"104. Men age 15 years and above who consume alcohol (%)",16,NA,"","","MH","Mumbai"
"1. Female population age 6 years and above who ever attended school (%)",88.5,82.9,"","","MH","Mumbai Suburban"
"2. Population below age 15 years (%)",20.2,22.4,"","","MH","Mumbai Suburban"
"3. Sex ratio of the total population (females per 1,000 males)",921,869,"","","MH","Mumbai Suburban"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",703,932,"","","MH","Mumbai Suburban"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",93.6,93.8,"","","MH","Mumbai Suburban"
"6. Deaths in the last 3 years registered with the civil authority (%)",92.7,NA,"Based on 25-49 unweighted cases","","MH","Mumbai Suburban"
"7. Population living in households with electricity (%)",99.2,93.3,"","","MH","Mumbai Suburban"
"8. Population living in households with an improved drinking-water source1 (%)",99.8,99.7,"","","MH","Mumbai Suburban"
"9. Population living in households that use an improved sanitation facility2 (%)",62.6,25.9,"","","MH","Mumbai Suburban"
"10. Households using clean fuel for cooking3 (%)",98.7,87.1,"","","MH","Mumbai Suburban"
"11. Households using iodized salt (%)",99.5,99.6,"","","MH","Mumbai Suburban"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",20.2,12.4,"","","MH","Mumbai Suburban"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",30.8,NA,"Based on 25-49 unweighted cases","","MH","Mumbai Suburban"
"14. Women who are literate4 (%)",91.6,NA,"","","MH","Mumbai Suburban"
"15. Women with 10 or more years of schooling (%)",65.7,43.3,"","","MH","Mumbai Suburban"
"16. Women age 20-24 years married before age 18 years (%)",10,17.8,"","","MH","Mumbai Suburban"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",1.3,4.7,"","","MH","Mumbai Suburban"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",1.5,9.9,"","","MH","Mumbai Suburban"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",96.2,80.4,"","","MH","Mumbai Suburban"
"20. Any method6 (%)",64.6,64.9,"","","MH","Mumbai Suburban"
"21. Any modern method6 (%)",58.7,59.6,"","","MH","Mumbai Suburban"
"22. Female sterilization (%)",37.5,43.5,"","","MH","Mumbai Suburban"
"23. Male sterilization (%)",0,0,"","","MH","Mumbai Suburban"
"24. IUD/PPIUD (%)",2.2,1.6,"","","MH","Mumbai Suburban"
"25. Pill (%)",0.9,5.3,"","","MH","Mumbai Suburban"
"26. Condom (%)",18,8.9,"","","MH","Mumbai Suburban"
"27. Injectables (%)",0,0,"","","MH","Mumbai Suburban"
"28. Total unmet need7 (%)",10.4,12.3,"","","MH","Mumbai Suburban"
"29. Unmet need for spacing7 (%)",3.4,5.2,"","","MH","Mumbai Suburban"
"30. Health worker ever talked to female non-users about family planning (%)",20.4,24.9,"","","MH","Mumbai Suburban"
"31. Current users ever told about side effects of current method8 (%)",48.2,58.8,"Based on 25-49 unweighted cases","","MH","Mumbai Suburban"
"32. Mothers who had an antenatal check-up in the first trimester (%)",58.1,57.5,"","","MH","Mumbai Suburban"
"33. Mothers who had at least 4 antenatal care visits (%)",72.2,82,"","","MH","Mumbai Suburban"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",90.1,87.1,"","","MH","Mumbai Suburban"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",54.8,36.7,"","","MH","Mumbai Suburban"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",30.2,20,"","","MH","Mumbai Suburban"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",92.6,89.4,"","","MH","Mumbai Suburban"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",91.5,81.8,"","","MH","Mumbai Suburban"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",NA,3079,"Based on 25-49 unweighted cases","","MH","Mumbai Suburban"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","MH","Mumbai Suburban"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",97.2,NA,"","","MH","Mumbai Suburban"
"42. Institutional births (%)",98.1,93.9,"","","MH","Mumbai Suburban"
"43. Institutional births in public facility (%)",56,51.9,"","","MH","Mumbai Suburban"
"44. Home births that were conducted by skilled health personnel10 (%)",0.5,4.4,"","","MH","Mumbai Suburban"
"45. Births attended by skilled health personnel10 (%)",98.5,97.9,"","","MH","Mumbai Suburban"
"46. Births delivered by caesarean section (%)",31.7,18.9,"","","MH","Mumbai Suburban"
"47. Births in a private health facility that were delivered by caesarean section (%)",41.9,30.3,"Based on 25-49 unweighted cases","","MH","Mumbai Suburban"
"48. Births in a public health facility that were delivered by caesarean section (%)",25.1,11.9,"","","MH","Mumbai Suburban"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",NA,50.1,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","MH","Mumbai Suburban"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","MH","Mumbai Suburban"
"51. Children age 12-23 months who have received BCG (%)",NA,75,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","MH","Mumbai Suburban"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",NA,56.3,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","MH","Mumbai Suburban"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",NA,65.7,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","MH","Mumbai Suburban"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",NA,69.2,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","MH","Mumbai Suburban"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","MH","Mumbai Suburban"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","MH","Mumbai Suburban"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",NA,44.2,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","MH","Mumbai Suburban"
"58. Children age 9-35 months who received a vitamin A dose in the last 6 months (%)",73.6,85.7,"Based on 25-49 unweighted cases","","MH","Mumbai Suburban"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",NA,85.4,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","MH","Mumbai Suburban"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",NA,14.6,"Percentage not shown; based on fewer than 25 unweighted cases","Based on 25-49 unweighted cases","MH","Mumbai Suburban"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",1.7,5.5,"","","MH","Mumbai Suburban"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","MH","Mumbai Suburban"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","MH","Mumbai Suburban"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","MH","Mumbai Suburban"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",1.7,1.6,"","","MH","Mumbai Suburban"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","MH","Mumbai Suburban"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",56.8,58,"","","MH","Mumbai Suburban"
"68. Children under age 6 months exclusively breastfed16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","MH","Mumbai Suburban"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","MH","Mumbai Suburban"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",17.8,14.2,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","MH","Mumbai Suburban"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","MH","Mumbai Suburban"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",17.8,14.2,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","MH","Mumbai Suburban"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",37.2,21.3,"","","MH","Mumbai Suburban"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",18.6,20.3,"","","MH","Mumbai Suburban"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",7.2,11.9,"","","MH","Mumbai Suburban"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",24.6,28.9,"","","MH","Mumbai Suburban"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",10.5,2.7,"","","MH","Mumbai Suburban"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",12.2,15.1,"","","MH","Mumbai Suburban"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",40.4,36.3,"","","MH","Mumbai Suburban"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",58.3,NA,"","","MH","Mumbai Suburban"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",65.6,70,"","","MH","Mumbai Suburban"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",49.7,50.3,"","","MH","Mumbai Suburban"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","MH","Mumbai Suburban"
"84. All women age 15-49 years who are anaemic22 (%)",50,50.4,"","","MH","Mumbai Suburban"
"85. All women age 15-19 years who are anaemic22 (%)",67.2,63.4,"Based on 25-49 unweighted cases","","MH","Mumbai Suburban"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",8.1,NA,"","","MH","Mumbai Suburban"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",9.9,NA,"","","MH","Mumbai Suburban"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",19.7,NA,"","","MH","Mumbai Suburban"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",7.9,NA,"","","MH","Mumbai Suburban"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",11,NA,"","","MH","Mumbai Suburban"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",21,NA,"","","MH","Mumbai Suburban"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",15.7,NA,"","","MH","Mumbai Suburban"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",4.4,NA,"","","MH","Mumbai Suburban"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",26.6,NA,"","","MH","Mumbai Suburban"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",18,NA,"","","MH","Mumbai Suburban"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",4.6,NA,"","","MH","Mumbai Suburban"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",28,NA,"","","MH","Mumbai Suburban"
"98.Ever undergone a screening test for cervical cancer (%)",3.2,NA,"","","MH","Mumbai Suburban"
"99.Ever undergone a breast examination for breast cancer (%)",2.1,NA,"","","MH","Mumbai Suburban"
"100. Ever undergone an oral cavity examination for oral cancer (%)",2.1,NA,"","","MH","Mumbai Suburban"
"101. Women age 15 years and above who use any kind of tobacco (%)",5.9,NA,"","","MH","Mumbai Suburban"
"102. Men age 15 years and above who use any kind of tobacco (%)",20,NA,"","","MH","Mumbai Suburban"
"103. Women age 15 years and above who consume alcohol (%)",0.3,NA,"","","MH","Mumbai Suburban"
"104. Men age 15 years and above who consume alcohol (%)",10,NA,"","","MH","Mumbai Suburban"
"1. Female population age 6 years and above who ever attended school (%)",86.5,86,"","","MH","Nagpur"
"2. Population below age 15 years (%)",20.9,20.9,"","","MH","Nagpur"
"3. Sex ratio of the total population (females per 1,000 males)",971,1004,"","","MH","Nagpur"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",926,957,"","","MH","Nagpur"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",97.7,98.4,"","","MH","Nagpur"
"6. Deaths in the last 3 years registered with the civil authority (%)",92.4,NA,"","","MH","Nagpur"
"7. Population living in households with electricity (%)",99.5,97.9,"","","MH","Nagpur"
"8. Population living in households with an improved drinking-water source1 (%)",99.5,97.4,"","","MH","Nagpur"
"9. Population living in households that use an improved sanitation facility2 (%)",88.9,72.2,"","","MH","Nagpur"
"10. Households using clean fuel for cooking3 (%)",96,75.7,"","","MH","Nagpur"
"11. Households using iodized salt (%)",97.6,94.4,"","","MH","Nagpur"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",25.6,18,"","","MH","Nagpur"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",33.1,NA,"Based on 25-49 unweighted cases","","MH","Nagpur"
"14. Women who are literate4 (%)",94.6,NA,"","","MH","Nagpur"
"15. Women with 10 or more years of schooling (%)",67.6,53.1,"","","MH","Nagpur"
"16. Women age 20-24 years married before age 18 years (%)",7.1,7,"","","MH","Nagpur"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",0.9,0.7,"","","MH","Nagpur"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",0.9,1.6,"","","MH","Nagpur"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",88.5,72.6,"","","MH","Nagpur"
"20. Any method6 (%)",84.1,69.1,"","","MH","Nagpur"
"21. Any modern method6 (%)",81.2,67.9,"","","MH","Nagpur"
"22. Female sterilization (%)",61,52.4,"","","MH","Nagpur"
"23. Male sterilization (%)",0.6,0.1,"","","MH","Nagpur"
"24. IUD/PPIUD (%)",3.5,0.9,"","","MH","Nagpur"
"25. Pill (%)",1.7,1.4,"","","MH","Nagpur"
"26. Condom (%)",14,13,"","","MH","Nagpur"
"27. Injectables (%)",0.4,0,"","","MH","Nagpur"
