"Indicator","NFHS5","NFHS4","Flag_NFHS5","Flag_NFHS4","state","district"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",61.1,59.7,"","","KL","Kozhikode"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",36.5,NA,"Based on 25-49 unweighted cases","","KL","Kozhikode"
"14. Women who are literate4 (%)",99.1,NA,"","","KL","Kozhikode"
"15. Women with 10 or more years of schooling (%)",84.3,73.3,"","","KL","Kozhikode"
"16. Women age 20-24 years married before age 18 years (%)",4.2,7.1,"","","KL","Kozhikode"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",1,0,"","","KL","Kozhikode"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",3.8,3.5,"","","KL","Kozhikode"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",96.5,87.4,"","","KL","Kozhikode"
"20. Any method6 (%)",67.7,57.5,"","","KL","Kozhikode"
"21. Any modern method6 (%)",58.5,53.5,"","","KL","Kozhikode"
"22. Female sterilization (%)",52.5,50.4,"","","KL","Kozhikode"
"23. Male sterilization (%)",0,0,"","","KL","Kozhikode"
"24. IUD/PPIUD (%)",1.4,0.9,"","","KL","Kozhikode"
"25. Pill (%)",0.3,0,"","","KL","Kozhikode"
"26. Condom (%)",3.4,2.1,"","","KL","Kozhikode"
"27. Injectables (%)",0,0,"","","KL","Kozhikode"
"28. Total unmet need7 (%)",9.6,13.3,"","","KL","Kozhikode"
"29. Unmet need for spacing7 (%)",5.9,8.8,"","","KL","Kozhikode"
"30. Health worker ever talked to female non-users about family planning (%)",14.4,21.4,"","","KL","Kozhikode"
"31. Current users ever told about side effects of current method8 (%)",71.5,63,"","","KL","Kozhikode"
"32. Mothers who had an antenatal check-up in the first trimester (%)",98.3,95.1,"","","KL","Kozhikode"
"33. Mothers who had at least 4 antenatal care visits (%)",91.8,94.4,"","","KL","Kozhikode"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",96.7,98.1,"","","KL","Kozhikode"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",85.7,74.6,"","","KL","Kozhikode"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",76.1,60.4,"","","KL","Kozhikode"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",96.6,83.8,"","","KL","Kozhikode"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",91,84.3,"","","KL","Kozhikode"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",4734,NA,"","Based on 25-49 unweighted cases","KL","Kozhikode"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Kozhikode"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",89,NA,"","","KL","Kozhikode"
"42. Institutional births (%)",100,100,"","","KL","Kozhikode"
"43. Institutional births in public facility (%)",42.2,45.5,"","","KL","Kozhikode"
"44. Home births that were conducted by skilled health personnel10 (%)",0,0,"","","KL","Kozhikode"
"45. Births attended by skilled health personnel10 (%)",100,100,"","","KL","Kozhikode"
"46. Births delivered by caesarean section (%)",45.7,33.8,"","","KL","Kozhikode"
"47. Births in a private health facility that were delivered by caesarean section (%)",48.8,40.6,"","","KL","Kozhikode"
"48. Births in a public health facility that were delivered by caesarean section (%)",41.4,25.7,"","","KL","Kozhikode"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",88.8,70,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Kozhikode"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",92.3,77.3,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Kozhikode"
"51. Children age 12-23 months who have received BCG (%)",98.1,100,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Kozhikode"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",96.2,86.2,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Kozhikode"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",90.7,86.9,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Kozhikode"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",90.7,84.7,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Kozhikode"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",12.9,NA,"Based on 25-49 unweighted cases","","KL","Kozhikode"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",16.5,NA,"Based on 25-49 unweighted cases","","KL","Kozhikode"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",89.4,84.9,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Kozhikode"
"58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%)",80.9,61.6,"","","KL","Kozhikode"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",81.2,82.9,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Kozhikode"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",18.8,17.1,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Kozhikode"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",2.3,2.7,"","","KL","Kozhikode"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Kozhikode"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Kozhikode"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Kozhikode"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",1.2,0.4,"","","KL","Kozhikode"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",91.2,NA,"Based on 25-49 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Kozhikode"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",85.6,68.6,"","","KL","Kozhikode"
"68. Children under age 6 months exclusively breastfed16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Kozhikode"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Kozhikode"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",26.7,11.3,"","Based on 25-49 unweighted cases","KL","Kozhikode"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Kozhikode"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",25.1,11,"","","KL","Kozhikode"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",21.3,18,"","","KL","Kozhikode"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",14.1,13.5,"","","KL","Kozhikode"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",3.4,5.4,"","","KL","Kozhikode"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",18.9,18.5,"","","KL","Kozhikode"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",4.4,7.4,"","","KL","Kozhikode"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",8.4,12.3,"","","KL","Kozhikode"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",30.7,27.1,"","","KL","Kozhikode"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",74.2,NA,"","","KL","Kozhikode"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",32.1,39.7,"","","KL","Kozhikode"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",30.2,43.4,"","","KL","Kozhikode"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",23.2,32,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Kozhikode"
"84. All women age 15-49 years who are anaemic22 (%)",29.8,42.9,"","","KL","Kozhikode"
"85. All women age 15-19 years who are anaemic22 (%)",32.6,46.5,"","","KL","Kozhikode"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",7.7,NA,"","","KL","Kozhikode"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",11.7,NA,"","","KL","Kozhikode"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",22.5,NA,"","","KL","Kozhikode"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",10.2,NA,"","","KL","Kozhikode"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",11.7,NA,"","","KL","Kozhikode"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",23.9,NA,"","","KL","Kozhikode"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",16,NA,"","","KL","Kozhikode"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",6,NA,"","","KL","Kozhikode"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",29.6,NA,"","","KL","Kozhikode"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",18.9,NA,"","","KL","Kozhikode"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",4,NA,"","","KL","Kozhikode"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",28.4,NA,"","","KL","Kozhikode"
"98. Ever undergone a screening test for cervical cancer (%)",2.3,NA,"","","KL","Kozhikode"
"99. Ever undergone a breast examination for breast cancer (%)",1.6,NA,"","","KL","Kozhikode"
"100. Ever undergone an oral cavity examination for oral cancer (%)",1.1,NA,"","","KL","Kozhikode"
"101. Women age 15 years and above who use any kind of tobacco (%)",0.8,NA,"","","KL","Kozhikode"
"102. Men age 15 years and above who use any kind of tobacco (%)",11.3,NA,"","","KL","Kozhikode"
"103. Women age 15 years and above who consume alcohol (%)",0,NA,"","","KL","Kozhikode"
"104. Men age 15 years and above who consume alcohol (%)",13.5,NA,"","","KL","Kozhikode"
"1. Female population age 6 years and above who ever attended school (%)",94.9,94.7,"","","KL","Malappuram"
"2. Population below age 15 years (%)",27,25.9,"","","KL","Malappuram"
"3. Sex ratio of the total population (females per 1,000 males)",1101,999,"","","KL","Malappuram"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",807,936,"","","KL","Malappuram"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",99.7,97.6,"","","KL","Malappuram"
"6. Deaths in the last 3 years registered with the civil authority (%)",97.3,NA,"","","KL","Malappuram"
"7. Population living in households with electricity (%)",99.7,99.5,"","","KL","Malappuram"
"8. Population living in households with an improved drinking-water source1 (%)",97.7,93.6,"","","KL","Malappuram"
"9. Population living in households that use an improved sanitation facility2 (%)",99.9,98.5,"","","KL","Malappuram"
"10. Households using clean fuel for cooking3 (%)",59,45.7,"","","KL","Malappuram"
"11. Households using iodized salt (%)",99.4,99.3,"","","KL","Malappuram"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",42.8,37.3,"","","KL","Malappuram"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",24.7,NA,"","","KL","Malappuram"
"14. Women who are literate4 (%)",99.2,NA,"","","KL","Malappuram"
"15. Women with 10 or more years of schooling (%)",69.5,65.5,"","","KL","Malappuram"
"16. Women age 20-24 years married before age 18 years (%)",15.3,23.3,"","","KL","Malappuram"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",0.3,0.4,"","","KL","Malappuram"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",2.6,4,"","","KL","Malappuram"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",88.7,88.6,"","","KL","Malappuram"
"20. Any method6 (%)",58.6,43.1,"","","KL","Malappuram"
"21. Any modern method6 (%)",41.5,39.7,"","","KL","Malappuram"
"22. Female sterilization (%)",36.8,36.6,"","","KL","Malappuram"
"23. Male sterilization (%)",0,0,"","","KL","Malappuram"
"24. IUD/PPIUD (%)",0.8,1.1,"","","KL","Malappuram"
"25. Pill (%)",0.4,0.3,"","","KL","Malappuram"
"26. Condom (%)",1.9,1.7,"","","KL","Malappuram"
"27. Injectables (%)",0,0,"","","KL","Malappuram"
"28. Total unmet need7 (%)",13.8,17.4,"","","KL","Malappuram"
"29. Unmet need for spacing7 (%)",8.5,11.3,"","","KL","Malappuram"
"30. Health worker ever talked to female non-users about family planning (%)",10.9,14.3,"","","KL","Malappuram"
"31. Current users ever told about side effects of current method8 (%)",61.3,58,"","","KL","Malappuram"
"32. Mothers who had an antenatal check-up in the first trimester (%)",95.3,96.9,"","","KL","Malappuram"
"33. Mothers who had at least 4 antenatal care visits (%)",90.4,93.2,"","","KL","Malappuram"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",99.6,96.6,"","","KL","Malappuram"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",92.3,64,"","","KL","Malappuram"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",71.1,41.7,"","","KL","Malappuram"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",91.5,74.9,"","","KL","Malappuram"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",96.9,93.8,"","","KL","Malappuram"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",6760,6202,"","","KL","Malappuram"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Malappuram"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",95.1,NA,"","","KL","Malappuram"
"42. Institutional births (%)",100,99.6,"","","KL","Malappuram"
"43. Institutional births in public facility (%)",25.6,32.7,"","","KL","Malappuram"
"44. Home births that were conducted by skilled health personnel10 (%)",0,0.4,"","","KL","Malappuram"
"45. Births attended by skilled health personnel10 (%)",100,100,"","","KL","Malappuram"
"46. Births delivered by caesarean section (%)",25.5,24,"","","KL","Malappuram"
"47. Births in a private health facility that were delivered by caesarean section (%)",26.8,24.2,"","","KL","Malappuram"
"48. Births in a public health facility that were delivered by caesarean section (%)",21.7,23.9,"","","KL","Malappuram"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",80.3,70.6,"","","KL","Malappuram"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",82.6,77.4,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Malappuram"
"51. Children age 12-23 months who have received BCG (%)",100,95.1,"","","KL","Malappuram"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",86.3,77.1,"","","KL","Malappuram"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",82.3,80.8,"","","KL","Malappuram"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",86.3,78.8,"","","KL","Malappuram"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",18.4,NA,"","","KL","Malappuram"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",3.5,NA,"","","KL","Malappuram"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",82,77.1,"","","KL","Malappuram"
"58. Children age 9-59 months who received a vitamin A dose in the last 6 months (%)",73.4,65.8,"","","KL","Malappuram"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",79.6,79.9,"","Based on 25-49 unweighted cases","KL","Malappuram"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",20.4,20.1,"","Based on 25-49 unweighted cases","KL","Malappuram"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",5.5,3.2,"","","KL","Malappuram"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Malappuram"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Malappuram"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Malappuram"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",0.6,0.9,"","","KL","Malappuram"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",88.5,NA,"","Percentage not shown; based on fewer than 25 unweighted cases","KL","Malappuram"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",69.6,66.1,"","","KL","Malappuram"
"68. Children under age 6 months exclusively breastfed16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Malappuram"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Malappuram"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",26.8,37.1,"","","KL","Malappuram"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Malappuram"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",26.1,36.6,"","","KL","Malappuram"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",29.4,26.3,"","","KL","Malappuram"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",18.2,22.3,"","","KL","Malappuram"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",6.5,9.9,"","","KL","Malappuram"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",21.4,17.3,"","","KL","Malappuram"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",3.3,3.2,"","","KL","Malappuram"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",10.3,8.8,"","","KL","Malappuram"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",36.6,34.1,"","","KL","Malappuram"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",69.1,NA,"","","KL","Malappuram"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",47.2,54.6,"","","KL","Malappuram"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",34.5,39.5,"","","KL","Malappuram"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",41.1,15.7,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Malappuram"
"84. All women age 15-49 years who are anaemic22 (%)",34.7,38.6,"","","KL","Malappuram"
"85. All women age 15-19 years who are anaemic22 (%)",38.1,44.5,"","","KL","Malappuram"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",6.9,NA,"","","KL","Malappuram"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",12.1,NA,"","","KL","Malappuram"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",21.4,NA,"","","KL","Malappuram"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",10.1,NA,"","","KL","Malappuram"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",11.8,NA,"","","KL","Malappuram"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",24,NA,"","","KL","Malappuram"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",14.3,NA,"","","KL","Malappuram"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",4.9,NA,"","","KL","Malappuram"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",25.4,NA,"","","KL","Malappuram"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",18.5,NA,"","","KL","Malappuram"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",4.9,NA,"","","KL","Malappuram"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",27.4,NA,"","","KL","Malappuram"
"98. Ever undergone a screening test for cervical cancer (%)",1.4,NA,"","","KL","Malappuram"
"99. Ever undergone a breast examination for breast cancer (%)",0.4,NA,"","","KL","Malappuram"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0,NA,"","","KL","Malappuram"
"101. Women age 15 years and above who use any kind of tobacco (%)",1.5,NA,"","","KL","Malappuram"
"102. Men age 15 years and above who use any kind of tobacco (%)",12.5,NA,"","","KL","Malappuram"
"103. Women age 15 years and above who consume alcohol (%)",0.2,NA,"","","KL","Malappuram"
"104. Men age 15 years and above who consume alcohol (%)",7.7,NA,"","","KL","Malappuram"
"1. Female population age 6 years and above who ever attended school (%)",89.6,92.2,"","","KL","Palakkad"
"2. Population below age 15 years (%)",19.3,20.1,"","","KL","Palakkad"
"3. Sex ratio of the total population (females per 1,000 males)",1148,972,"","","KL","Palakkad"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",1012,1075,"","","KL","Palakkad"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",99.5,100,"","","KL","Palakkad"
"6. Deaths in the last 3 years registered with the civil authority (%)",95.4,NA,"","","KL","Palakkad"
"7. Population living in households with electricity (%)",98.9,99.2,"","","KL","Palakkad"
"8. Population living in households with an improved drinking-water source1 (%)",94.7,94.2,"","","KL","Palakkad"
"9. Population living in households that use an improved sanitation facility2 (%)",99,97,"","","KL","Palakkad"
"10. Households using clean fuel for cooking3 (%)",67.5,50.7,"","","KL","Palakkad"
"11. Households using iodized salt (%)",99.7,97.2,"","","KL","Palakkad"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",53.8,48,"","","KL","Palakkad"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",32.8,NA,"Based on 25-49 unweighted cases","","KL","Palakkad"
"14. Women who are literate4 (%)",94.4,NA,"","","KL","Palakkad"
"15. Women with 10 or more years of schooling (%)",63.2,63.4,"","","KL","Palakkad"
"16. Women age 20-24 years married before age 18 years (%)",14.1,12.5,"","","KL","Palakkad"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",0,0.4,"","","KL","Palakkad"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",4.4,5.8,"","","KL","Palakkad"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",87.5,87.5,"","","KL","Palakkad"
"20. Any method6 (%)",58.9,62.2,"","","KL","Palakkad"
"21. Any modern method6 (%)",51.9,57.6,"","","KL","Palakkad"
"22. Female sterilization (%)",48.1,53.5,"","","KL","Palakkad"
"23. Male sterilization (%)",0,0,"","","KL","Palakkad"
"24. IUD/PPIUD (%)",1.7,2.3,"","","KL","Palakkad"
"25. Pill (%)",0.2,0.4,"","","KL","Palakkad"
"26. Condom (%)",1.9,1.5,"","","KL","Palakkad"
"27. Injectables (%)",0,0,"","","KL","Palakkad"
"28. Total unmet need7 (%)",10.8,12.1,"","","KL","Palakkad"
"29. Unmet need for spacing7 (%)",6.7,7.3,"","","KL","Palakkad"
"30. Health worker ever talked to female non-users about family planning (%)",14.6,14,"","","KL","Palakkad"
"31. Current users ever told about side effects of current method8 (%)",56.6,61,"","","KL","Palakkad"
"32. Mothers who had an antenatal check-up in the first trimester (%)",97.7,93.4,"","","KL","Palakkad"
"33. Mothers who had at least 4 antenatal care visits (%)",68.4,90.4,"","","KL","Palakkad"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",87.9,97.7,"","","KL","Palakkad"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",71.7,79.3,"","","KL","Palakkad"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",58.8,62.7,"","","KL","Palakkad"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",87.3,84.9,"","","KL","Palakkad"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",97.5,89,"","","KL","Palakkad"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",6211,4337,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Palakkad"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","KL","Palakkad"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",93.2,NA,"","","KL","Palakkad"
"42. Institutional births (%)",100,100,"","","KL","Palakkad"
"43. Institutional births in public facility (%)",29.6,33,"","","KL","Palakkad"
"44. Home births that were conducted by skilled health personnel10 (%)",0,0,"","","KL","Palakkad"
"45. Births attended by skilled health personnel10 (%)",100,100,"","","KL","Palakkad"
"46. Births delivered by caesarean section (%)",31.2,34.4,"","","KL","Palakkad"
"47. Births in a private health facility that were delivered by caesarean section (%)",29.7,38.3,"","","KL","Palakkad"
"48. Births in a public health facility that were delivered by caesarean section (%)",34.7,26.6,"","","KL","Palakkad"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",51.8,88.1,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Palakkad"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",73.2,97.7,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Palakkad"
"51. Children age 12-23 months who have received BCG (%)",90.2,97.4,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Palakkad"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",57,93.8,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Palakkad"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",71,89.9,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Palakkad"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",77,90.1,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","KL","Palakkad"
