"Indicator","NFHS5","NFHS4","Flag_NFHS5","Flag_NFHS4","state","district"
"51. Children age 12-23 months who have received BCG (%)",95.4,68.3,"","","AS","Hailakandi"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",77.8,49.8,"","","AS","Hailakandi"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",78.9,59.5,"","","AS","Hailakandi"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",85.6,59.5,"","","AS","Hailakandi"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",22.1,NA,"","","AS","Hailakandi"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",50,NA,"","","AS","Hailakandi"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",77.4,45.4,"","","AS","Hailakandi"
"58. Children age 9-35 months who received a vitamin A dose in the last 6 months (%)",80,73.4,"","","AS","Hailakandi"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",100,100,"","","AS","Hailakandi"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",0,0,"","","AS","Hailakandi"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",5.1,0.7,"","","AS","Hailakandi"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AS","Hailakandi"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AS","Hailakandi"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AS","Hailakandi"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",4.9,0,"","","AS","Hailakandi"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",45.4,NA,"","Percentage not shown; based on fewer than 25 unweighted cases","AS","Hailakandi"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",24.4,31.3,"","","AS","Hailakandi"
"68. Children under age 6 months exclusively breastfed16 (%)",50.9,45.1,"Based on 25-49 unweighted cases","Based on 25-49 unweighted cases","AS","Hailakandi"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",25.8,NA,"Based on 25-49 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AS","Hailakandi"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",1.7,6.5,"","","AS","Hailakandi"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","Percentage not shown; based on fewer than 25 unweighted cases","AS","Hailakandi"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",1.6,6.3,"","","AS","Hailakandi"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",42.9,38.1,"","","AS","Hailakandi"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",22.2,19.1,"","","AS","Hailakandi"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",8.2,6.3,"","","AS","Hailakandi"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",42.4,32.5,"","","AS","Hailakandi"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",2,1.6,"","","AS","Hailakandi"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",25.7,33.2,"","","AS","Hailakandi"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",10.9,7.4,"","","AS","Hailakandi"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",77.5,NA,"","","AS","Hailakandi"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",59.5,29,"","","AS","Hailakandi"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",61.5,47.1,"","","AS","Hailakandi"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",58.7,49.6,"","Based on 25-49 unweighted cases","AS","Hailakandi"
"84. All women age 15-49 years who are anaemic22 (%)",61.4,47.2,"","","AS","Hailakandi"
"85. All women age 15-19 years who are anaemic22 (%)",58.1,44.5,"","","AS","Hailakandi"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",7.1,NA,"","","AS","Hailakandi"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",5.8,NA,"","","AS","Hailakandi"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",14.2,NA,"","","AS","Hailakandi"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",9,NA,"","","AS","Hailakandi"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",7.3,NA,"","","AS","Hailakandi"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",18.9,NA,"","","AS","Hailakandi"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",12.2,NA,"","","AS","Hailakandi"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",5.8,NA,"","","AS","Hailakandi"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",21.8,NA,"","","AS","Hailakandi"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",15.6,NA,"","","AS","Hailakandi"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",5.6,NA,"","","AS","Hailakandi"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",24.4,NA,"","","AS","Hailakandi"
"98.Ever undergone a screening test for cervical cancer (%)",0,NA,"","","AS","Hailakandi"
"99.Ever undergone a breast examination for breast cancer (%)",0,NA,"","","AS","Hailakandi"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0,NA,"","","AS","Hailakandi"
"101. Women age 15 years and above who use any kind of tobacco (%)",45.1,NA,"","","AS","Hailakandi"
"102. Men age 15 years and above who use any kind of tobacco (%)",58.3,NA,"","","AS","Hailakandi"
"103. Women age 15 years and above who consume alcohol (%)",3.1,NA,"","","AS","Hailakandi"
"104. Men age 15 years and above who consume alcohol (%)",10.1,NA,"","","AS","Hailakandi"
"1. Female population age 6 years and above who ever attended school (%)",79.1,NA,"","","AS","Hojai"
"2. Population below age 15 years (%)",27.5,NA,"","","AS","Hojai"
"3. Sex ratio of the total population (females per 1,000 males)",986,NA,"","","AS","Hojai"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",1017,NA,"","","AS","Hojai"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",98.7,NA,"","","AS","Hojai"
"6. Deaths in the last 3 years registered with the civil authority (%)",79.7,NA,"","","AS","Hojai"
"7. Population living in households with electricity (%)",96.3,NA,"","","AS","Hojai"
"8. Population living in households with an improved drinking-water source1 (%)",99.9,NA,"","","AS","Hojai"
"9. Population living in households that use an improved sanitation facility2 (%)",63.1,NA,"","","AS","Hojai"
"10. Households using clean fuel for cooking3 (%)",52,NA,"","","AS","Hojai"
"11. Households using iodized salt (%)",98.9,NA,"","","AS","Hojai"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",67.4,NA,"","","AS","Hojai"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",3.7,NA,"","","AS","Hojai"
"14. Women who are literate4 (%)",83.2,NA,"","","AS","Hojai"
"15. Women with 10 or more years of schooling (%)",23.1,NA,"","","AS","Hojai"
"16. Women age 20-24 years married before age 18 years (%)",30.9,NA,"","","AS","Hojai"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",1.2,NA,"","","AS","Hojai"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",15.6,NA,"","","AS","Hojai"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",64.6,NA,"","","AS","Hojai"
"20. Any method6 (%)",61.1,NA,"","","AS","Hojai"
"21. Any modern method6 (%)",48.2,NA,"","","AS","Hojai"
"22. Female sterilization (%)",4.3,NA,"","","AS","Hojai"
"23. Male sterilization (%)",0.1,NA,"","","AS","Hojai"
"24. IUD/PPIUD (%)",1.2,NA,"","","AS","Hojai"
"25. Pill (%)",37.2,NA,"","","AS","Hojai"
"26. Condom (%)",4.9,NA,"","","AS","Hojai"
"27. Injectables (%)",0,NA,"","","AS","Hojai"
"28. Total unmet need7 (%)",13.2,NA,"","","AS","Hojai"
"29. Unmet need for spacing7 (%)",4.9,NA,"","","AS","Hojai"
"30. Health worker ever talked to female non-users about family planning (%)",21.7,NA,"","","AS","Hojai"
"31. Current users ever told about side effects of current method8 (%)",73.5,NA,"","","AS","Hojai"
"32. Mothers who had an antenatal check-up in the first trimester (%)",52.7,NA,"","","AS","Hojai"
"33. Mothers who had at least 4 antenatal care visits (%)",51.3,NA,"","","AS","Hojai"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",96.2,NA,"","","AS","Hojai"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",50.5,NA,"","","AS","Hojai"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",16,NA,"","","AS","Hojai"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",98.3,NA,"","","AS","Hojai"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",63.9,NA,"","","AS","Hojai"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",5299,NA,"","","AS","Hojai"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",0,NA,"Based on 25-49 unweighted cases","","AS","Hojai"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",68.4,NA,"","","AS","Hojai"
"42. Institutional births (%)",82.1,NA,"","","AS","Hojai"
"43. Institutional births in public facility (%)",59.4,NA,"","","AS","Hojai"
"44. Home births that were conducted by skilled health personnel10 (%)",4.1,NA,"","","AS","Hojai"
"45. Births attended by skilled health personnel10 (%)",83.5,NA,"","","AS","Hojai"
"46. Births delivered by caesarean section (%)",18.4,NA,"","","AS","Hojai"
"47. Births in a private health facility that were delivered by caesarean section (%)",51.6,NA,"","","AS","Hojai"
"48. Births in a public health facility that were delivered by caesarean section (%)",11.2,NA,"","","AS","Hojai"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",55.5,NA,"","","AS","Hojai"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",63.6,NA,"Based on 25-49 unweighted cases","","AS","Hojai"
"51. Children age 12-23 months who have received BCG (%)",82.1,NA,"","","AS","Hojai"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",60.9,NA,"","","AS","Hojai"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",60.8,NA,"","","AS","Hojai"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",59.3,NA,"","","AS","Hojai"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",14.6,NA,"","","AS","Hojai"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",41.4,NA,"","","AS","Hojai"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",55.6,NA,"","","AS","Hojai"
"58. Children age 9-35 months who received a vitamin A dose in the last 6 months (%)",52.1,NA,"","","AS","Hojai"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",86.4,NA,"","","AS","Hojai"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",7.8,NA,"","","AS","Hojai"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",4.4,NA,"","","AS","Hojai"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","AS","Hojai"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","AS","Hojai"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","AS","Hojai"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",2.4,NA,"","","AS","Hojai"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",44.7,NA,"","","AS","Hojai"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",54.9,NA,"","","AS","Hojai"
"68. Children under age 6 months exclusively breastfed16 (%)",64.3,NA,"Based on 25-49 unweighted cases","","AS","Hojai"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","AS","Hojai"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",2.8,NA,"","","AS","Hojai"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","AS","Hojai"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",2.7,NA,"","","AS","Hojai"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",39.3,NA,"","","AS","Hojai"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",12.7,NA,"","","AS","Hojai"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",4.6,NA,"","","AS","Hojai"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",28.4,NA,"","","AS","Hojai"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",6,NA,"","","AS","Hojai"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",19.3,NA,"","","AS","Hojai"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",20.1,NA,"","","AS","Hojai"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",69.6,NA,"","","AS","Hojai"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",56.8,NA,"","","AS","Hojai"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",56.6,NA,"","","AS","Hojai"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",51.4,NA,"Based on 25-49 unweighted cases","","AS","Hojai"
"84. All women age 15-49 years who are anaemic22 (%)",56.3,NA,"","","AS","Hojai"
"85. All women age 15-19 years who are anaemic22 (%)",54.3,NA,"","","AS","Hojai"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",6.3,NA,"","","AS","Hojai"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",7.5,NA,"","","AS","Hojai"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",14.6,NA,"","","AS","Hojai"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",7.6,NA,"","","AS","Hojai"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",8,NA,"","","AS","Hojai"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",16.5,NA,"","","AS","Hojai"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",11.6,NA,"","","AS","Hojai"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",6.9,NA,"","","AS","Hojai"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",21,NA,"","","AS","Hojai"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",15.9,NA,"","","AS","Hojai"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",7.3,NA,"","","AS","Hojai"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",25.2,NA,"","","AS","Hojai"
"98.Ever undergone a screening test for cervical cancer (%)",0.9,NA,"","","AS","Hojai"
"99.Ever undergone a breast examination for breast cancer (%)",0,NA,"","","AS","Hojai"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0.5,NA,"","","AS","Hojai"
"101. Women age 15 years and above who use any kind of tobacco (%)",18.8,NA,"","","AS","Hojai"
"102. Men age 15 years and above who use any kind of tobacco (%)",53.7,NA,"","","AS","Hojai"
"103. Women age 15 years and above who consume alcohol (%)",2.2,NA,"","","AS","Hojai"
"104. Men age 15 years and above who consume alcohol (%)",16.7,NA,"","","AS","Hojai"
"1. Female population age 6 years and above who ever attended school (%)",84.4,NA,"","","AS","Jorhat"
"2. Population below age 15 years (%)",21.6,NA,"","","AS","Jorhat"
"3. Sex ratio of the total population (females per 1,000 males)",1009,NA,"","","AS","Jorhat"
"4. Sex ratio at birth for children born in the last five years (females per 1,000 males)",833,NA,"","","AS","Jorhat"
"5. Children under age 5 years whose birth was registered with the civil authority (%)",92.8,NA,"","","AS","Jorhat"
"6. Deaths in the last 3 years registered with the civil authority (%)",57.2,NA,"","","AS","Jorhat"
"7. Population living in households with electricity (%)",95.1,NA,"","","AS","Jorhat"
"8. Population living in households with an improved drinking-water source1 (%)",85.9,NA,"","","AS","Jorhat"
"9. Population living in households that use an improved sanitation facility2 (%)",80.4,NA,"","","AS","Jorhat"
"10. Households using clean fuel for cooking3 (%)",48.3,NA,"","","AS","Jorhat"
"11. Households using iodized salt (%)",98.9,NA,"","","AS","Jorhat"
"12. Households with any usual member covered under a health insurance/financing scheme (%)",60.1,NA,"","","AS","Jorhat"
"13. Children age 5 years who attended pre-primary school during the school year 2019-20 (%)",11.1,NA,"Based on 25-49 unweighted cases","","AS","Jorhat"
"14. Women who are literate4 (%)",85.1,NA,"","","AS","Jorhat"
"15. Women with 10 or more years of schooling (%)",42.9,NA,"","","AS","Jorhat"
"16. Women age 20-24 years married before age 18 years (%)",24.9,NA,"","","AS","Jorhat"
"17. Births in the 5 years preceding the survey that are third or higher order (%)",0.4,NA,"","","AS","Jorhat"
"18. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%)",12.9,NA,"","","AS","Jorhat"
"19. Women age 15-24 years who use hygienic methods of protection during their menstrual period5 (%)",76.7,NA,"","","AS","Jorhat"
"20. Any method6 (%)",63.8,NA,"","","AS","Jorhat"
"21. Any modern method6 (%)",32.3,NA,"","","AS","Jorhat"
"22. Female sterilization (%)",12.5,NA,"","","AS","Jorhat"
"23. Male sterilization (%)",0.3,NA,"","","AS","Jorhat"
"24. IUD/PPIUD (%)",3.6,NA,"","","AS","Jorhat"
"25. Pill (%)",9.9,NA,"","","AS","Jorhat"
"26. Condom (%)",6,NA,"","","AS","Jorhat"
"27. Injectables (%)",0,NA,"","","AS","Jorhat"
"28. Total unmet need7 (%)",10.4,NA,"","","AS","Jorhat"
"29. Unmet need for spacing7 (%)",3.2,NA,"","","AS","Jorhat"
"30. Health worker ever talked to female non-users about family planning (%)",14.4,NA,"","","AS","Jorhat"
"31. Current users ever told about side effects of current method8 (%)",62.6,NA,"","","AS","Jorhat"
"32. Mothers who had an antenatal check-up in the first trimester (%)",78.3,NA,"","","AS","Jorhat"
"33. Mothers who had at least 4 antenatal care visits (%)",67,NA,"","","AS","Jorhat"
"34. Mothers whose last birth was protected against neonatal tetanus9 (%)",97.4,NA,"","","AS","Jorhat"
"35. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%)",52.1,NA,"","","AS","Jorhat"
"36. Mothers who consumed iron folic acid for 180 days or more when they were pregnant (%)",26.6,NA,"","","AS","Jorhat"
"37. Registered pregnancies for which the mother received a Mother and Child Protection (MCP) card (%)",99.2,NA,"","","AS","Jorhat"
"38. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",81.4,NA,"","","AS","Jorhat"
"39. Average out-of-pocket expenditure per delivery in a public health facility (Rs.)",8435,NA,"","","AS","Jorhat"
"40. Children born at home who were taken to a health facility for a check-up within 24 hours of birth (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","AS","Jorhat"
"41. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%)",85.4,NA,"","","AS","Jorhat"
"42. Institutional births (%)",96.5,NA,"","","AS","Jorhat"
"43. Institutional births in public facility (%)",74.9,NA,"","","AS","Jorhat"
"44. Home births that were conducted by skilled health personnel10 (%)",0.4,NA,"","","AS","Jorhat"
"45. Births attended by skilled health personnel10 (%)",97.4,NA,"","","AS","Jorhat"
"46. Births delivered by caesarean section (%)",44.4,NA,"","","AS","Jorhat"
"47. Births in a private health facility that were delivered by caesarean section (%)",87.7,NA,"","","AS","Jorhat"
"48. Births in a public health facility that were delivered by caesarean section (%)",33.9,NA,"","","AS","Jorhat"
"49. Children age 12-23 months fully vaccinated based on information from either vaccination card or mother's recall11 (%)",69.2,NA,"","","AS","Jorhat"
"50. Children age 12-23 months fully vaccinated based on information from vaccination card only12 (%)",70.4,NA,"","","AS","Jorhat"
"51. Children age 12-23 months who have received BCG (%)",100,NA,"","","AS","Jorhat"
"52. Children age 12-23 months who have received 3 doses of polio vaccine13 (%)",79.4,NA,"","","AS","Jorhat"
"53. Children age 12-23 months who have received 3 doses of penta or DPT vaccine (%)",79.8,NA,"","","AS","Jorhat"
"54. Children age 12-23 months who have received the first dose of measles-containing vaccine (MCV) (%)",83.3,NA,"","","AS","Jorhat"
"55. Children age 24-35 months who have received a second dose of measles-containing vaccine (MCV) (%)",25.9,NA,"","","AS","Jorhat"
"56. Children age 12-23 months who have received 3 doses of rotavirus vaccine14 (%)",50.3,NA,"","","AS","Jorhat"
"57. Children age 12-23 months who have received 3 doses of penta or hepatitis B vaccine (%)",78.4,NA,"","","AS","Jorhat"
"58. Children age 9-35 months who received a vitamin A dose in the last 6 months (%)",50.9,NA,"","","AS","Jorhat"
"59. Children age 12-23 months who received most of their vaccinations in a public health facility (%)",94.2,NA,"","","AS","Jorhat"
"60. Children age 12-23 months who received most of their vaccinations in a private health facility (%)",4.1,NA,"","","AS","Jorhat"
"61. Prevalence of diarrhoea in the 2 weeks preceding the survey (%)",6.3,NA,"","","AS","Jorhat"
"62. Children with diarrhoea in the 2 weeks preceding the survey who received oral rehydration salts (ORS) (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","AS","Jorhat"
"63. Children with diarrhoea in the 2 weeks preceding the survey who received zinc (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","AS","Jorhat"
"64. Children with diarrhoea in the 2 weeks preceding the survey taken to a health facility or health provider (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","AS","Jorhat"
"65. Prevalence of symptoms of acute respiratory infection (ARI) in the 2 weeks preceding the survey (%)",3,NA,"","","AS","Jorhat"
"66. Children with fever or symptoms of ARI in the 2 weeks preceding the survey taken to a health facility or health provider (%)",56.6,NA,"","","AS","Jorhat"
"67. Children under age 3 years breastfed within one hour of birth15 (%)",51.6,NA,"","","AS","Jorhat"
"68. Children under age 6 months exclusively breastfed16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","AS","Jorhat"
"69. Children age 6-8 months receiving solid or semi-solid food and breastmilk16 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","AS","Jorhat"
"70. Breastfeeding children age 6-23 months receiving an adequate diet16, 17  (%)",10.8,NA,"","","AS","Jorhat"
"71. Non-breastfeeding children age 6-23 months receiving an adequate diet16, 17 (%)",NA,NA,"Percentage not shown; based on fewer than 25 unweighted cases","","AS","Jorhat"
"72. Total children age 6-23 months receiving an adequate diet16, 17  (%)",11.5,NA,"","","AS","Jorhat"
"73. Children under 5 years who are stunted (height-for-age)18 (%)",38.7,NA,"","","AS","Jorhat"
"74. Children under 5 years who are wasted (weight-for-height)18 (%)",15.5,NA,"","","AS","Jorhat"
"75. Children under 5 years who are severely wasted (weight-for-height)19 (%)",5.1,NA,"","","AS","Jorhat"
"76. Children under 5 years who are underweight (weight-for-age)18 (%)",33.2,NA,"","","AS","Jorhat"
"77. Children under 5 years who are overweight (weight-for-height)20 (%)",5.4,NA,"","","AS","Jorhat"
"78. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2)21 (%)",22.5,NA,"","","AS","Jorhat"
"79. Women who are overweight or obese (BMI ≥25.0 kg/m2)21 (%)",19.9,NA,"","","AS","Jorhat"
"80. Women who have high risk waist-to-hip ratio (≥0.85) (%)",49.5,NA,"","","AS","Jorhat"
"81. Children age 6-59 months who are anaemic (<11.0 g/dl)22 (%)",74.1,NA,"","","AS","Jorhat"
"82. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl)22 (%)",72.4,NA,"","","AS","Jorhat"
"83. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl)22 (%)",56.4,NA,"Based on 25-49 unweighted cases","","AS","Jorhat"
"84. All women age 15-49 years who are anaemic22 (%)",71.8,NA,"","","AS","Jorhat"
"85. All women age 15-19 years who are anaemic22 (%)",75.1,NA,"","","AS","Jorhat"
"86. Blood sugar level - high (141-160 mg/dl)23 (%)",7.7,NA,"","","AS","Jorhat"
"87. Blood sugar level - very high (>160 mg/dl)23 (%)",7.3,NA,"","","AS","Jorhat"
"88. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",15.3,NA,"","","AS","Jorhat"
"89. Blood sugar level - high (141-160 mg/dl)23 (%)",8.5,NA,"","","AS","Jorhat"
"90. Blood sugar level - very high (>160 mg/dl)23 (%)",9.3,NA,"","","AS","Jorhat"
"91. Blood sugar level - high or very high (>140 mg/dl) or taking medicine to control blood sugar level23 (%)",19,NA,"","","AS","Jorhat"
"92. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",14.3,NA,"","","AS","Jorhat"
"93. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",7.1,NA,"","","AS","Jorhat"
"94. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",25.9,NA,"","","AS","Jorhat"
"95. Mildly elevated blood pressure (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%)",16.7,NA,"","","AS","Jorhat"
"96. Moderately or severely elevated blood pressure (Systolic ≥160mm of Hg and/or Diastolic ≥100mm of Hg) (%)",6.4,NA,"","","AS","Jorhat"
"97. Elevated blood pressure (Systolic ≥140 mm of Hg and/or Diastolic ≥90 mm of Hg) or taking medicine to control blood pressure (%)",26.3,NA,"","","AS","Jorhat"
"98.Ever undergone a screening test for cervical cancer (%)",0,NA,"","","AS","Jorhat"
"99.Ever undergone a breast examination for breast cancer (%)",0.2,NA,"","","AS","Jorhat"
"100. Ever undergone an oral cavity examination for oral cancer (%)",0.3,NA,"","","AS","Jorhat"
"101. Women age 15 years and above who use any kind of tobacco (%)",16.5,NA,"","","AS","Jorhat"
"102. Men age 15 years and above who use any kind of tobacco (%)",47.1,NA,"","","AS","Jorhat"
